1,6210387047,미당건축사사무소,조재철,10,278,000,88.000,05 04,2018/03/29 13:23:13, ,
2,3927000085,유가건축사사무소,유대우,10,279,964,88.017,11 12,2018/03/28 11:14:23, ,
3,6068658060,주식회사 화니이엔지건축사사무소,김성환,10,280,450,88.021,11 15,2018/03/29 09:13:36, ,
4,6078602123,(주)티엔제이종합건축사사무소,김호민,10,281,000,88.026,15 13,2018/03/29 15:45:15, ,
5,6071685188,영일건축사사무소,서동수,10,281,620,88.031,14 12,2018/03/29 14:50:17, ,
6,6043209838,라온누리건축사사무소,정동식,10,284,220,88.053,15 11,2018/03/28 16:38:57, ,
7,7895900023,디에이건축사사무소,김창규,10,284,722,88.058,03 02,2018/03/29 20:24:14, ,
8,5035761515,건축사사무소 위고공간,정재우,10,285,871,88.067,09 13,2018/03/28 11:24:50, ,
9,6051689704,건축사사무소엠.디,손대봉,10,287,000,88.077,02 05,2018/03/29 19:28:42, ,
10,8141200095,제하건축사사무소,이승도,10,288,460,88.090,15 09,2018/03/30 09:10:30, ,
11,4263100190,디에스에이(DSA)건축사사무소,박상현,10,288,710,88.092,02 13,2018/03/29 01:37:43, ,
12,6070998477,조은설계건축사사무소,이상호,10,289,950,88.102,04 08,2018/03/30 09:40:16, ,
13,6063736845,종합건축사사무소대영,안신기,10,290,120,88.104,15 07,2018/03/30 07:29:46, ,
14,3218700233,(주)한백이엔지종합건축사사무소,백춘근,10,290,219,88.105,11 10,2018/03/29 13:12:49, ,
15,4551800170,건축사사무소 젬마,조젬마,10,290,240,88.105,10 11,2018/03/29 14:43:55, ,
16,6051744456,건축사사무소장건,박찬일,10,293,450,88.132,04 01,2018/03/30 09:18:32, ,
17,6170757896,건축사사무소다음건축,김창길,10,294,400,88.140,11 07,2018/03/28 14:03:45, ,
18,4308800456,홍익건축사사무소 유한회사,박진홍,10,294,600,88.142,14 04,2018/03/28 11:28:56, ,
19,6051763851,아키람건축사사무소,김상우,10,294,977,88.145,02 14,2018/03/28 18:58:14, ,
20,6040234311,삼희종합건축사사무소,이주권,10,296,100,88.155,01 06,2018/03/29 06:11:11, ,
21,6172275903,동현 건축사사무소,손양순,10,296,125,88.155,07 11,2018/03/28 10:57:25, ,
22,6173664534,SL건축사사무소,양우영,10,296,280,88.157,15 05,2018/03/29 10:26:26, ,
23,6071510564,건축사사무소서안,이종철,10,297,100,88.164,04 03,2018/03/28 14:10:00, ,
24,6200303914,세가건축사사무소,김태민,10,297,600,88.168,13 08,2018/03/29 17:15:45, ,
25,6400200331,건우건축사사무소,강규호,10,300,000,88.188,03 14,2018/03/29 10:53:49, ,
26,6070664447,건축사사무소 건영,이성걸,10,302,280,88.208,12 01,2018/03/30 09:43:14, ,
27,5860500737,아키시스 건축사 사무소,박율,10,302,760,88.212,13 11,2018/03/28 10:19:55, ,
28,6058625886,주식회사 지디에이건축사사무소,김상진,10,303,227,88.216,04 09,2018/03/30 09:44:52, ,
29,6210426805,금상건축사사무소,이상기,10,304,300,88.225,03 12,2018/03/30 09:10:21, ,
30,4232300255,건축사사무소 지안,오은주,10,305,233,88.233,12 01,2018/03/28 13:31:10, ,
31,6050945843,대경건축사사무소,박상대,10,306,300,88.242,07 08,2018/03/28 11:14:51, ,
32,6031280301,주안건축사사무소,박중원,10,307,660,88.254,04 02,2018/03/30 09:39:11, ,
33,6040245050,건축사사무소 이데아,배성한,10,308,220,88.259,08 10,2018/03/29 15:37:14, ,
34,6173495810,건축사사무소예율,정호영,10,310,860,88.281,07 11,2018/03/29 18:41:04, ,
35,6210684599,늘가람건축사사무소,송진우,10,315,487,88.321,13 15,2018/03/28 12:50:30, ,
36,7851200332,건축사사무소 주,김은주,10,316,640,88.331,09 13,2018/03/28 23:48:54, ,
37,6051899278,건축사사무소디자인포,김정규,10,319,777,88.358,05 03,2018/03/29 10:26:58, ,
38,2544300166,시온 건축사사무소,박동석,10,323,167,88.387,07 06,2018/03/30 00:47:09, ,
39,6048132787,(주)다인종합건축사사무소,이호중,10,324,090,88.395,05 08,2018/03/29 15:00:21, ,
40,8821300246,라희건축사사무소,구희태,10,325,742,88.409,07 03,2018/03/28 11:42:35, ,
41,6068196297,주식회사 해공 에이 엔 이 건축사사무소,양주성,10,329,000,88.437,01 09,2018/03/30 07:02:06, ,
42,7841400497,건축사사무소 문,조문기,10,329,188,88.438,09 15,2018/03/28 23:10:44, ,
43,6070661718,성일건축사사무소,박형태,10,333,910,88.479,02 09,2018/03/30 06:59:19, ,
44,6058626487,주식회사 시엔티설계건축사사무소,최창림,10,336,700,88.503,14 13,2018/03/30 09:44:29, ,
45,6171859468,우리종합건축사사무소,윤경숙,10,344,600,88.570,03 14,2018/03/28 20:41:30, ,
46,3954400260,인진건축사사무소,문진현,10,354,210,88.653,05 11,2018/03/28 21:19:12, ,
47,6038149719,주식회사 새누이엔지건축사사무소,김정화,10,360,440,88.706,11 13,2018/03/28 10:00:56, ,
48,6052097972,AM건축사사무소,최주태,10,367,070,88.763,06 02,2018/03/28 20:56:08, ,
49,6070722731,건축사사무소인진,강인식,10,375,243,88.833,12 07,2018/03/28 12:24:44, ,
50,7348600747,주식회사 거현이엔지건축사사무소,박정구,10,439,582,89.384,04 02,2018/03/29 17:40:46, ,
