1,2208171530,주식회사 건축사사무소 건원엔지니어링,윤인섭,1,969,400,000,80.451,13 03,2018/04/02 08:54:47, ,
2,2158173365,주식회사 휴먼텍코리아엔지니어링건축사사무소,이충기,1,970,021,000,80.477,15 01,2018/03/30 16:54:27, ,
3,2148115867,주식회사 희림종합건축사사무소,정영균,1,970,635,460,80.502,09 12,2018/04/02 09:07:34, ,
4,1208163763,주식회사 원양건축사사무소,이종찬,1,970,680,000,80.504,11 12,2018/04/02 09:30:57, ,
5,4098119762,주식회사 이건종합건축사사무소 (株式會社 理建綜合建築士事務所),양상훈,1,971,098,954,80.521,09 01,2018/04/02 09:13:54, ,
6,6028108127,(주)상지엔지니어링건축사사무소,김동회,1,971,269,000,80.528,02 13,2018/03/30 18:00:33, ,
7,1208161858,(주)건정종합건축사사무소,노형래,1,972,944,000,80.596,10 09,2018/03/30 18:14:59, ,
8,6168115592,(주)청화종합감리공단건축사사무소,고기홍,1,973,010,000,80.599,01 15,2018/04/02 09:08:18, ,
9,1228161010,주식회사승우엔지니어링,배수진,1,973,261,000,80.609,15 07,2018/04/02 09:17:20, ,
10,1188112617,주식회사 영화키스톤건축사사무소,김주열,1,973,649,000,80.625,15 06,2018/04/02 09:17:33, ,
11,2118153940,주식회사 종합건축사사무소가람건축,장연철,1,973,723,000,80.628,15 09,2018/04/02 08:52:08, ,
12,3018119298,주식회사 청우종합건축사사무소,정철영,1,973,925,000,80.636,12 02,2018/04/02 09:16:57, ,
13,1398113419,(주)티씨엠씨 건축사사무소,김태영,1,973,936,000,80.637,11 08,2018/04/02 09:35:24, ,
14,2208701360,(주)무영씨엠건축사사무소,조정만,1,974,240,000,80.649,02 12,2018/04/02 09:32:19, ,
15,1058132709,주식회사 종합건축사사무소동일건축,윤수현,1,974,811,000,80.672,04 11,2018/04/02 09:30:47, ,
16,1358118222,주식회사 진광건설엔지니어링,오명훈,1,974,988,000,80.680,04 06,2018/04/02 09:47:37, ,
17,1208700552,(주)플랜에이건축사사무소,이배원,1,975,610,000,80.705,11 14,2018/04/02 09:50:38, ,
