1,1568600398,주식회사 대한구조이앤씨,신용일,23,775,000,88.054,04 09,2018/03/27 09:46:58, ,
2,2058126211,신광이엔씨(주),조수현,23,779,890,88.072,14 07,2018/03/26 22:10:23, ,
3,6058122453,(주)일신기업,김성열,23,788,450,88.104,10 05,2018/03/26 18:15:36, ,
4,6078156570,주식회사 미강,장종준,23,793,000,88.121,09 07,2018/03/22 16:58:53, ,
5,6028128220,(주)유진구조이앤씨,유진오,23,805,320,88.166,07 13,2018/03/26 17:42:13, ,
6,2148790738,(주)하이브리드시스템,권기범,23,806,600,88.171,12 11,2018/03/27 11:41:30, ,
7,6078189066,(주)건도산업개발,문건우,23,809,900,88.183,12 06,2018/03/26 16:14:02, ,
8,1268150738,진욱건설(주),위성출,23,822,260,88.229,13 08,2018/03/26 17:25:15, ,
9,6058188682,삼은건설(주),하호성,23,824,176,88.236,04 01,2018/03/26 23:58:04, ,
10,6068615251,대영시설안전(주),강순애,23,826,000,88.243,12 11,2018/03/22 18:02:11, ,
11,6718100586,주식회사 우림이엔지건축사사무소,박재희,23,829,000,88.254,07 05,2018/03/23 14:59:22, ,
12,6038132561,(주)고산건설,하성호,23,838,750,88.290,14 09,2018/03/26 14:05:05, ,
13,6058605333,강남건설산업(주),임형규,23,842,000,88.302,08 13,2018/03/26 16:43:00, ,
14,6068636727,(주)상아건설,신대권,23,842,460,88.304,01 02,2018/03/26 18:32:49, ,
15,6078165064,(주)성우기술단,박세정,23,846,900,88.320,02 14,2018/03/26 22:05:38, ,
16,6998600968,플러스구조이앤씨 주식회사,전재영,23,849,756,88.331,15 09,2018/03/22 13:55:03, ,
17,6038152816,주식회사서해건설,전홍석,23,861,000,88.373,09 10,2018/03/26 14:32:38, ,
18,6038143035,하동건설 주식회사,최미자,23,864,680,88.386,02 07,2018/03/23 08:58:14, ,
19,6218197451,주식회사 디에스구조엔지니어링,윤혁기,23,868,277,88.400,04 08,2018/03/26 09:44:31, ,
20,6178141434,(주)삼정엔지니어링,김성두,23,873,757,88.420,06 09,2018/03/26 09:16:52, ,
21,6068602076,(주)민텍,유진선,23,881,950,88.450,14 15,2018/03/26 18:33:10, ,
22,5088107490,신명종합건설 주식회사,김봉우,23,886,000,88.465,01 14,2018/03/27 08:04:35, ,
23,6058197672,신연건설주식회사,최동신,23,893,100,88.491,01 12,2018/03/23 09:56:08, ,
24,6178148285,한국건설안전기술(주),이상호,23,898,000,88.510,14 06,2018/03/26 14:40:20, ,
25,6958600684,주식회사 이제이엔지니어링,성지안,23,899,450,88.515,15 11,2018/03/26 19:19:14, ,
26,6038133518,주식회사동양종합기술공사,김일봉,23,907,140,88.543,04 12,2018/03/27 08:42:22, ,
27,6048132827,(주)부산미르구조진단,홍임표,23,912,520,88.563,08 02,2018/03/26 14:27:28, ,
28,6178625502,조은구조이앤씨(주),박성모,23,920,000,88.591,09 01,2018/03/23 10:44:33, ,
29,8068700393,주식회사 고려엔지니어링 종합건설,한윤철,23,922,270,88.600,08 05,2018/03/27 09:32:02, ,
30,6188114658,리코이엔씨 주식회사,이옥희,23,935,494,88.648,11 08,2018/03/27 09:56:25, ,
31,5428100798,주식회사 지오씨앤에스진단,김재훈,23,944,580,88.682,03 15,2018/03/26 14:17:00, ,
32,6218116818,(주)세광,엄세현,23,950,090,88.703,09 10,2018/03/26 17:34:35, ,
33,3028118763,씨에스청산건설 주식회사,서진우,23,957,690,88.731,02 06,2018/03/26 14:06:13, ,
34,6078173147,(주)민에스앤티엔지니어링,민성기,23,958,600,88.734,12 03,2018/03/23 11:37:34, ,
35,4088614997,주식회사 티에스아이,김연태,23,958,810,88.735,08 07,2018/03/26 09:08:11, ,
36,6078156852,(주)본구조엔지니어링건축사사무소,구본율,23,960,000,88.739,15 06,2018/03/26 19:55:21, ,
37,5128104037,(주)태화건설,성혜자,23,961,000,88.743,08 04,2018/03/26 10:06:09, ,
38,6138156139,(주)백산건설,여 운,23,985,000,88.832,09 04,2018/03/27 07:28:09, ,
39,6178142073,우선건설주식회사,감종길,23,985,800,88.835,02 06,2018/03/27 08:17:18, ,
40,6218192155,(주)글로렉스,송희창,23,990,000,88.850,09 04,2018/03/25 11:42:31, ,
40,6218174671,주식회사 소정건설,김희철,23,990,000,88.850,01 02,2018/03/26 17:53:35, ,
42,6048133336,(주)대농구조안전연구소,정철호,23,993,400,88.863,12 06,2018/03/23 09:23:36, ,
43,6058191950,친화건설(주),이충미,24,018,200,88.955,06 14,2018/03/26 16:53:53, ,
44,6058146488,주식회사 대성구조이앤씨,손철완,24,020,510,88.963,14 06,2018/03/26 09:39:38, ,
45,6058137086,(주)힐엔지니어링,우종열,24,026,000,88.984,14 15,2018/03/22 10:13:50, ,
46,6058623404,조은건설산업 주식회사,박래형,24,032,000,89.006,08 11,2018/03/26 13:38:32, ,
47,6068161954,(주)대영구조기술단,안영호,24,039,000,89.032,06 15,2018/03/22 16:22:25, ,
48,6178164252,(주)영인하우징,김대갑,24,050,300,89.074,10 04,2018/03/26 20:18:46, ,
49,1488700074,주식회사 제이제이이엔지,한수민,24,056,380,89.096,08 01,2018/03/27 10:52:45, ,
50,6068189646,(주)평창건설,김순섭,24,068,850,89.142,09 08,2018/03/26 18:21:09, ,
