1,5048600656,주식회사 고속관광영남,박문규,14,182,420,90.136,09 07,2018/03/30 17:16:36, ,
2,5048130344,(주)대진고속관광,전대진,14,220,000,90.375,06 12,2018/04/01 21:57:10, ,
3,5048132717,(주)세운고속관광,정원식,14,239,000,90.496,15 05,2018/03/30 15:28:49, ,
4,5148124005,주식회사 평화고속관광,윤현,14,254,800,90.596,13 07,2018/04/01 10:14:44, ,
5,5018124595,무궁화고속관광 (주),장현민,14,370,400,91.331,12 02,2018/03/30 17:27:05, ,
,7748600672,주식회사 뉴하나고속관광,김진환,13,864,940,88.119,06 08,2018/03/30 14:33:14,낙찰하한선 미달,
,5148136438,주식회사 가야고속관광,서태숙,13,878,000,88.202,15 03,2018/04/02 09:27:01,낙찰하한선 미달,
,5018119127,(주)쌍마관광,하재춘,13,913,180,88.425,06 01,2018/03/30 15:52:27,낙찰하한선 미달,
,5048161508,(주)새천년관광,손성자,13,914,290,88.432,03 13,2018/03/31 11:28:16,낙찰하한선 미달,
,5028153322,부림고속관광(주),신현욱,13,931,500,88.542,13 04,2018/03/30 15:24:59,낙찰하한선 미달,
,4948100688,주식회사 드림투어,금창익,13,982,000,88.863,03 14,2018/03/30 19:36:36,낙찰하한선 미달,
,5048610343,주식회사 새천년고속관광,이재동,13,986,100,88.889,13 07,2018/03/31 11:18:49,낙찰하한선 미달,
,5048164994,삼성고속관광 주식회사,손외자,14,000,000,88.977,03 11,2018/03/30 15:52:48,낙찰하한선 미달,
,6088119656,주식회사 스타대구고속관광,이규석,14,022,100,89.117,06 15,2018/03/30 18:58:43,낙찰하한선 미달,
,5038214085,대구전세버스 협동조합,박해일,14,025,990,89.142,11 08,2018/04/01 18:05:47,낙찰하한선 미달,
,5038134712,동아고속관광주식회사,박경애,14,038,000,89.218,14 15,2018/03/30 18:14:21,낙찰하한선 미달,
,5038604509,(주) 버스톡,강성광,14,041,402,89.240,10 15,2018/04/02 02:10:22,낙찰하한선 미달,
,5048611610,주식회사 프린스항공투어,심민수,14,072,060,89.435,08 07,2018/03/30 14:18:29,낙찰하한선 미달,
,5028140827,(주)신동아전세관광,전용수,14,082,000,89.498,07 03,2018/03/30 16:04:02,낙찰하한선 미달,
,5148131753,비젼투어주식회사(Vision Tour Co. , Ltd.),김동휴,14,106,200,89.652,04 03,2018/03/30 13:33:30,낙찰하한선 미달,
,5048183730,주식회사 문화고속관광여행사,안성진,14,106,700,89.655,09 01,2018/03/30 16:35:05,낙찰하한선 미달,
,5048612768,주식회사 대진관광여행사,노경혜,14,107,200,89.658,13 10,2018/03/30 19:43:21,낙찰하한선 미달,
,5048611605,주식회사 신프린스고속관광,이명희,14,128,290,89.792,07 06,2018/03/30 18:52:20,낙찰하한선 미달,
,5048131173,주식회사 경일항공여행사,서종교,14,128,800,89.796,02 09,2018/03/31 21:18:20,낙찰하한선 미달,
,5028637050,뉴부림고속관광 주식회사,문홍국,14,143,400,89.888,10 13,2018/03/30 15:58:09,낙찰하한선 미달,
,6088154901,희성고속관광(주),송정애,14,151,720,89.941,01 10,2018/03/28 10:28:47,낙찰하한선 미달,
