1,4098119762,주식회사 이건종합건축사사무소 (株式會社 理建綜合建築士事務所),양상훈,2,870,761,519,72.954,07 04,2018/03/27 09:32:47, ,
2,6028108127,(주)상지엔지니어링건축사사무소,김동회,2,873,387,000,73.021,05 03,2018/03/27 09:45:19, ,
3,2148115867,주식회사 희림종합건축사사무소,정영균,2,875,950,440,73.086,06 03,2018/03/27 09:55:27, ,
4,6218111768,(주)하우엔지니어링건축사사무소,손병찬,2,878,918,000,73.161,04 06,2018/03/27 09:10:44, ,
5,1298617145,(주)해우엔지니어링건축사사무소,김지언,2,879,117,000,73.166,12 04,2018/03/26 17:01:41, ,
6,2158137132,주식회사 한국건설관리공사,이명훈,2,880,955,000,73.213,09 01,2018/03/27 11:01:08, ,
7,2298119550,(주)토펙엔지니어링건축사사무소,유선구,2,882,205,000,73.245,11 14,2018/03/27 11:06:40, ,
8,2208701360,(주)무영씨엠건축사사무소,조정만,2,885,692,000,73.333,04 03,2018/03/27 09:11:15, ,
9,1088140227,(주) 우정유빅스엔지니어링종합감리전문회사,이기종,2,886,400,000,73.351,10 14,2018/03/26 17:41:27, ,
10,1358118988,주식회사 유원건축사사무소,김선필,2,888,565,000,73.406,14 09,2018/03/27 10:35:44, ,
11,1148164961,(주)혜원까치종합건축사사무소,서진철,2,888,650,000,73.409,12 14,2018/03/27 13:34:34, ,
12,2138154324,주식회사 행림종합건축사사무소,이종훈,2,888,800,000,73.412,14 06,2018/03/27 11:16:51, ,
13,2208105762,주식회사 유일엔지니어링종합건축사사무소,김환성,2,888,947,000,73.416,08 13,2018/03/27 09:51:19, ,
14,1328112608,(주)다인그룹엔지니어링건축사사무소,이경희,2,889,159,000,73.422,08 03,2018/03/26 17:36:52, ,
15,1328106125,주식회사 경호엔지니어링종합건축사사무소,조영수,2,889,942,000,73.441,15 02,2018/03/27 08:57:26, ,
16,1268132399,주식회사 원종합엔지니어링,김선영,2,890,200,000,73.448,03 10,2018/03/27 11:30:53, ,
17,1058672502,주식회사 대성종합건축사사무소,이율구,2,890,804,000,73.463,04 13,2018/03/27 10:23:09, ,
18,5138111531,주식회사 펨코엔지니어링 건축사사무소,김수호,2,894,306,500,73.552,11 01,2018/03/27 09:34:37, ,
19,2088102969,주식회사 정림건축종합건축사사무소,임진우,2,896,889,000,73.618,06 01,2018/03/27 10:44:32, ,
20,3018119298,주식회사 청우종합건축사사무소,정철영,2,897,889,900,73.643,12 01,2018/03/27 11:07:50, ,
21,1178108600,주식회사 선진엔지니어링종합건축사사무소,김동수,2,898,240,000,73.652,04 03,2018/03/27 09:36:20, ,
22,2148145056,주식회사 삼우공간건축사사무소,정용찬,2,899,770,000,73.691,04 10,2018/03/26 18:44:58, ,
23,2138148856,(주)천일건축엔지니어링종합건축사사무소,한규봉,2,913,155,000,74.031,06 10,2018/03/27 13:13:47, ,
24,3148112554,주식회사 도원엔지니어링건축사사무소,박하전,2,913,930,000,74.051,03 09,2018/03/26 17:45:37, ,
25,4038115360,주식회사 길종합건축사사무소이엔지,이길환,2,916,018,530,74.104,11 07,2018/03/26 16:36:17, ,
26,6108120442,주식회사 동남종합감리공단 건축사사무소,윤승문,2,916,516,000,74.117,12 03,2018/03/27 11:56:27, ,
27,5068126865,주식회사 계림건축사사무소,한주현,2,916,532,000,74.117,06 01,2018/03/27 10:25:42, ,
28,1288122276,주식회사 명광엔지니어링건축사사무소,진교삼,2,917,555,000,74.143,10 07,2018/03/27 10:01:17, ,
29,2138100226,주식회사 유신건축종합건축사사무소,김지덕,2,918,196,000,74.160,13 06,2018/03/27 10:09:37, ,
30,1358123685,(주)건축사사무소광장,신만석,2,923,761,000,74.301,02 10,2018/03/27 10:16:39, ,
31,2208126786,(주)서한종합건축사사무소,이상현,2,929,200,000,74.439,09 07,2018/03/27 09:31:40, ,
32,2078134828,(주)종합건축사사무소담,김동술,2,931,673,000,74.502,10 12,2018/03/27 10:29:44, ,
33,1208163763,주식회사 원양건축사사무소,이종찬,2,958,429,000,75.182,08 03,2018/03/27 11:32:57, ,
34,1228161010,주식회사승우엔지니어링,배수진,2,960,506,000,75.235,07 08,2018/03/27 09:27:43, ,
35,5068127001,주식회사 대명기술단건축사사무소,이정임,2,992,118,300,76.038,06 13,2018/03/27 13:26:49, ,
36,1298111485,한국지역난방기술 주식회사,이병욱,3,017,312,000,76.678,15 13,2018/03/27 11:24:14, ,
37,2118170158,(주)중원종합건축사사무소,김한준,3,056,099,000,77.664,07 14,2018/03/22 14:06:41, ,
38,6178143806,주식회사 성광엔지니어링건축사사무소,윤중현,3,062,484,000,77.826,11 02,2018/03/27 09:15:55, ,
39,2118661197,주식회사 이가종합건축사사무소,은동신,3,255,000,000,82.719,12 06,2018/03/27 10:18:15, ,
,2068148256,(주)엄앤드이종합건축사사무소,이민,2,828,960,000,71.892,14 03,2018/03/27 10:35:26,낙찰하한선 미달,
,2288101566,(자)건축사사무소 태백,김영철,2,832,839,000,71.990,06 11,2018/03/27 13:13:54,낙찰하한선 미달,
,1178115469,(주)길종합건축사사무소,이길수,2,834,005,000,72.020,10 04,2018/03/27 10:22:14,낙찰하한선 미달,
,5028137278,주식회사 서린디앤씨,서주영,2,836,107,000,72.073,02 11,2018/03/26 17:53:38,낙찰하한선 미달,
