1,6088154901,희성고속관광(주),송정애,12,678,120,90.041,13 09,2018/03/26 13:45:17, ,
2,5048612768,주식회사 대진관광여행사,노경혜,12,680,220,90.055,09 08,2018/03/28 17:03:23, ,
3,5018124595,무궁화고속관광 (주),장현민,12,685,200,90.091,12 09,2018/03/29 08:43:09, ,
4,5048161508,(주)새천년관광,손성자,12,699,180,90.190,07 11,2018/03/28 17:42:00, ,
5,5048131173,주식회사 경일항공여행사,서종교,12,705,000,90.231,11 01,2018/03/28 19:34:55, ,
6,5048130344,(주)대진고속관광,전대진,12,718,400,90.327,11 14,2018/03/28 22:23:41, ,
7,5048610343,주식회사 새천년고속관광,이재동,12,720,000,90.338,13 12,2018/03/28 17:30:42, ,
8,4198800686,더나은투어 주식회사,임귀화,12,762,300,90.638,12 03,2018/03/26 11:23:20, ,
9,5048132828,(주)서라벌관광,이기하,12,774,900,90.728,02 14,2018/03/28 15:14:53, ,
10,5148136438,주식회사 가야고속관광,서태숙,12,793,000,90.856,06 09,2018/03/28 17:52:43, ,
11,5018119127,(주)쌍마관광,하재춘,12,795,090,90.871,05 11,2018/03/28 15:26:55, ,
12,5038604509,(주) 버스톡,강성광,12,822,329,91.065,11 14,2018/03/29 08:55:45, ,
,5028153322,부림고속관광(주),신현욱,12,514,800,88.881,07 01,2018/03/27 13:00:25,낙찰하한선 미달,
,5048611610,주식회사 프린스항공투어,심민수,12,580,000,89.344,12 03,2018/03/28 15:34:37,낙찰하한선 미달,
,5028637050,뉴부림고속관광 주식회사,문홍국,12,580,680,89.349,03 14,2018/03/28 14:18:41,낙찰하한선 미달,
,5148107011,삼진관광(주),김재곤,12,580,717,89.349,09 10,2018/03/27 15:38:57,낙찰하한선 미달,
,7748600672,주식회사 뉴하나고속관광,김진환,12,587,420,89.396,03 02,2018/03/28 15:44:50,낙찰하한선 미달,
,4948100688,주식회사 드림투어,금창익,12,593,600,89.440,09 07,2018/03/29 09:42:51,낙찰하한선 미달,
,5048132717,(주)세운고속관광,정원식,12,598,000,89.472,10 02,2018/03/28 15:05:22,낙찰하한선 미달,
,5048600656,주식회사 고속관광영남,박문규,12,602,700,89.505,12 11,2018/03/28 16:29:11,낙찰하한선 미달,
,6088119656,주식회사 스타대구고속관광,이규석,12,603,200,89.508,07 05,2018/03/29 09:03:59,낙찰하한선 미달,
,5038214085,대구전세버스 협동조합,박해일,12,607,820,89.541,07 13,2018/03/28 16:29:45,낙찰하한선 미달,
,5038134712,동아고속관광주식회사,박경애,12,610,000,89.557,01 09,2018/03/28 17:42:57,낙찰하한선 미달,
,5048183730,주식회사 문화고속관광여행사,안성진,12,645,520,89.809,08 09,2018/03/29 09:59:46,낙찰하한선 미달,
,5138132588,주식회사삼성그린투어,이강태,12,650,100,89.842,15 08,2018/03/29 02:04:09,낙찰하한선 미달,
,5048611605,주식회사 신프린스고속관광,이명희,12,653,000,89.862,03 06,2018/03/28 16:54:29,낙찰하한선 미달,
,5028140827,(주)신동아전세관광,전용수,12,658,000,89.898,12 05,2018/03/27 13:07:56,낙찰하한선 미달,
,5148131753,비젼투어주식회사(Vision Tour Co. , Ltd.),김동휴,12,664,100,89.941,04 12,2018/03/28 15:16:40,낙찰하한선 미달,
