1,3140553681,황실 에코텍,김정훈,22,718,690,88.005,15 08,2018/03/28 09:44:07, ,
2,3188103493,주식회사 그린드림,강종희,22,720,700,88.013,12 02,2018/03/26 17:56:17, ,
3,6808700073,주식회사 와이이엔지,이현,22,720,770,88.013,02 03,2018/03/26 13:55:19, ,
4,3148116720,합자회사 풍암건설,김헌영,22,724,500,88.027,06 11,2018/03/27 12:51:34, ,
5,3058632570,희망나눔협동조합,김기원,22,726,700,88.036,07 02,2018/03/28 08:25:15, ,
6,3058634108,주식회사 원에이스,송선수,22,727,000,88.037,08 14,2018/03/26 16:58:04, ,
7,3148183758,(주)대산클렌징,유영식,22,727,630,88.039,06 10,2018/03/28 09:33:08, ,
8,3058192419,(주)휴먼시스,문기남,22,729,080,88.045,08 14,2018/03/28 09:14:15, ,
9,3088125919,주식회사 해인산업,이용국,22,740,000,88.087,02 12,2018/03/28 09:11:46, ,
10,3058164077,콘테크엔지니어링주식회사,전병길,22,740,190,88.088,15 04,2018/03/22 16:10:42, ,
11,3058168146,주식회사 화랑환경,오황균,22,742,240,88.096,04 05,2018/03/26 16:44:02, ,
12,3142044486,크린월드,김영숙,22,743,420,88.101,05 07,2018/03/26 13:06:22, ,
13,3148603915,사수산업개발합자회사,박순옥,22,744,500,88.105,09 15,2018/03/23 10:22:01, ,
14,3068123778,선일기업 주식회사,박건수,22,747,960,88.118,11 14,2018/03/22 10:16:09, ,
15,4238100541,주식회사 엠에치다비드,정삼기랑,22,753,000,88.138,01 13,2018/03/23 17:54:47, ,
16,3058611876,태광이앤씨주식회사,김정자,22,753,350,88.139,12 04,2018/03/26 10:05:02, ,
17,5718100175,주식회사 해피관리산업,윤병식,22,757,850,88.157,12 15,2018/03/28 09:30:45, ,
18,4778700875,주식회사대찬,최지연,22,767,338,88.193,11 10,2018/03/27 11:39:42, ,
19,3148620215,주식회사 그린텍,이영화,22,768,970,88.200,02 01,2018/03/27 23:54:57, ,
20,3148612127,주식회사 영진산업,이은희,22,770,970,88.207,10 01,2018/03/22 11:32:07, ,
21,3148659762,주식회사 크린산업개발,안영선,22,772,540,88.213,08 13,2018/03/27 08:42:11, ,
22,3148655621,주식회사상아탑에듀,박철규,22,779,180,88.239,14 01,2018/03/27 09:37:58, ,
23,3088121169,주식회사 위드건설산업,김태성,22,786,680,88.268,06 11,2018/03/28 09:06:59, ,
24,2158171498,인영종합관리 주식회사,신인영,22,787,400,88.271,01 08,2018/03/27 21:37:01, ,
25,3148163413,주식회사 한국방제산업,이윤기,22,791,400,88.287,14 03,2018/03/27 09:44:22, ,
26,3148139247,정원기업(자),지남순,22,791,970,88.289,02 13,2018/03/22 12:32:26, ,
27,6928100512,주식회사청담,박연숙,22,795,410,88.302,04 11,2018/03/28 01:24:23, ,
28,3148197010,상록비엠 주식회사,이명자,22,802,450,88.329,11 09,2018/03/26 17:17:19, ,
29,3058176379,(주)대율종합환경,김병수,22,802,520,88.330,01 13,2018/03/26 10:41:17, ,
30,3058606733,(주)천명,박덕창,22,808,000,88.351,12 09,2018/03/23 09:39:21, ,
31,3058149402,주식회사 아워스,송치선,22,818,141,88.390,02 07,2018/03/27 11:05:11, ,
32,1121064077,청하씨엔비,박남수,22,819,000,88.393,11 04,2018/03/28 06:59:45, ,
33,3148638622,(주)현수기업,김종우,22,839,877,88.474,09 13,2018/03/28 08:09:06, ,
34,3058118350,대청보안주식회사,오영순,22,852,292,88.522,12 08,2018/03/27 09:24:35, ,
35,3148132429,대명보건산업(주),구자성,22,859,250,88.549,15 14,2018/03/28 09:21:20, ,
36,4168190083,주식회사 백학,유지은,22,862,760,88.563,07 01,2018/03/26 00:49:59, ,
37,3148632972,(주)씨앤에스,조순옥,22,863,280,88.565,05 12,2018/03/22 12:27:15, ,
38,3148149880,(주)씨티비지니스,김경희,22,867,000,88.579,07 06,2018/03/27 12:15:21, ,
39,3148160250,(주)대상종합개발,최주희,22,867,716,88.582,13 15,2018/03/27 14:52:02, ,
40,3058146856,(주)상원개발,박종옥,22,869,640,88.590,10 01,2018/03/28 08:52:36, ,
41,3141023589,광진개발,권희창,22,871,430,88.597,08 04,2018/03/28 08:56:54, ,
42,3148628181,주식회사 정원산업기술,서정규,22,874,600,88.609,01 09,2018/03/26 11:38:50, ,
43,3068132845,(주)일보람,이정희,22,887,390,88.658,05 11,2018/03/23 14:52:29, ,
44,3148620082,주식회사 다원엠앤이,신광호,22,889,560,88.667,08 11,2018/03/27 08:00:02, ,
45,3142247226,인하트인테리어,전분임,22,889,870,88.668,03 07,2018/03/26 11:48:12, ,
46,3058615116,탑스관리주식회사,신지혜,22,891,463,88.674,03 14,2018/03/27 16:04:47, ,
47,3148612199,주식회사 유노미아,김미진,22,895,986,88.692,13 09,2018/03/27 11:32:59, ,
48,3052653436,명작,김선경,22,903,470,88.721,02 12,2018/03/25 17:38:42, ,
49,6058215022,사회적협동조합도원참사랑나눔,권경미,22,907,000,88.734,14 06,2018/03/26 11:04:15, ,
50,3148123143,주식회사 한빛엑티브,손베로니카,22,911,440,88.752,04 11,2018/03/28 08:59:08, ,
