1,4021881811,조용섭건축사사무소,조용섭,5,976,220,90.007,14 12,2018/03/27 09:28:59, ,
2,4020938156,건축사사무소 이건,이응록,5,978,530,90.042,06 03,2018/03/26 08:35:56, ,
3,4010243114,맥건축사사무소,문남영,5,983,900,90.123,13 12,2018/03/26 11:50:31, ,
4,4070655805,강천건축사사무소,김병수,5,985,150,90.142,10 05,2018/03/27 10:50:07, ,
5,4020284592,건축사사무소나실건축,나승준,5,986,100,90.156,08 15,2018/03/27 13:19:30, ,
6,4180531451,아인건축사사무소,정근양,5,986,600,90.164,14 10,2018/03/27 08:49:13, ,
7,6868100443,주식회사 다온건축사사무소,이춘성,5,987,400,90.176,14 15,2018/03/28 08:50:10, ,
8,4020463607,코아건축사사무소,이천식,5,987,700,90.180,11 15,2018/03/26 21:22:57, ,
9,4048122656,(유)모양건축사사무소,조영철,5,990,000,90.215,09 10,2018/03/28 09:12:49, ,
10,4028129099,기술사건축사사무소미문건설기술연구원(주),전옥영,5,998,400,90.341,04 13,2018/03/28 09:42:00, ,
11,4020738962,금성건축사사무소,이규태,5,999,000,90.350,05 08,2018/03/26 16:19:25, ,
12,4048109935,(유)영화 건축사사무소,송영섭,6,000,000,90.365,08 01,2018/03/23 11:02:25, ,
12,5791800817,풍경 건축사사무소,윤승환,6,000,000,90.365,02 01,2018/03/28 09:24:50, ,
14,4020282459,두성건축사사무소,김정두,6,003,600,90.420,11 05,2018/03/28 08:06:34, ,
14,4022375249,양창근건축사사무소,양창근,6,003,600,90.420,05 13,2018/03/28 09:38:56, ,
16,4031462783,美 건축사사무소,윤미순,6,004,900,90.439,02 11,2018/03/28 09:29:07, ,
17,4078124371,(주)신한종합건축사사무소,김수진,6,005,000,90.441,01 09,2018/03/26 14:56:29, ,
18,2031295171,건축사사무소지오,고대철,6,005,561,90.449,10 11,2018/03/23 10:17:33, ,
19,2760200635,양지건축사사무소,이성희,6,010,404,90.522,13 11,2018/03/25 12:35:15, ,
20,4021888852,엔탑건축사사무소,정현수,6,015,750,90.603,02 09,2018/03/28 09:27:31, ,
21,4010663078,천지건축사사무소,김명기,6,036,000,90.908,05 03,2018/03/26 12:27:36, ,
22,4022372844,헤쎄드건축사사무소,정태조,6,038,000,90.938,03 04,2018/03/26 18:42:31, ,
23,4020481513,대기건축사사무소,김형민,6,047,730,91.084,08 01,2018/03/27 08:49:21, ,
24,4030322499,영 건축사사무소,권영욱,6,053,000,91.164,01 09,2018/03/25 21:58:24, ,
25,5821400208,쉐키나 건축사사무소,임준순,6,056,180,91.211,07 10,2018/03/26 17:57:28, ,
26,6072815953,사유디자인건축사사무소,이원우,6,073,835,91.477,03 13,2018/03/27 22:00:48, ,
27,4022031051,건축사사무소 칸,김종욱,6,076,000,91.510,09 11,2018/03/26 09:44:33, ,
28,4022484158,이노베이션 건축사사무소,이현숙,6,081,900,91.599,05 09,2018/03/23 10:54:05, ,
29,4020286421,건축사사무소서진건축,서영상,6,600,000,99.402,09 01,2018/03/23 15:22:55, ,
,2020152251,하람건축사사무소,송주창,5,280,000,79.521,09 13,2018/03/26 09:02:17,낙찰하한선 미달,
,4022155730,하늘건축사사무소,홍영식,5,958,800,89.745,09 07,2018/03/23 11:19:28,낙찰하한선 미달,
,4021888298,기성건축사사무소,장영길,5,960,451,89.770,15 10,2018/03/26 09:34:16,낙찰하한선 미달,
,4180321319,범우건축사사무소,김기범,5,969,518,89.906,02 07,2018/03/23 14:31:43,낙찰하한선 미달,
,4020282901,건축사사무소 창대건축,양정회,5,973,900,89.972,08 02,2018/03/26 10:48:46,낙찰하한선 미달,
,4021966554,아이에스 건축사 사무소,서봉욱,61,428,000,925.165,04 12,2018/03/27 09:58:49,예가초과,
