1,6218111768,(주)하우엔지니어링건축사사무소,손병찬,5,134,334,000,73.000,09 10,2018/03/29 10:44:05, ,
2,2288101566,(자)건축사사무소 태백,김영철,5,136,813,000,73.035,09 11,2018/03/29 13:43:16, ,
3,1148119428,(주)한국종합건축사사무소,전상백,5,143,688,000,73.133,12 04,2018/03/29 13:52:44, ,
4,5028123570,주식회사 동우이앤씨건축사사무소,홍호용,5,149,149,000,73.211,01 10,2018/03/29 10:57:29, ,
5,6108119493,(주)한림이앤씨건축사사무소,윤찬중,5,155,000,000,73.294,04 11,2018/03/29 13:47:15, ,
6,1328112608,(주)다인그룹엔지니어링건축사사무소,이경희,5,157,560,000,73.330,05 06,2018/03/29 13:51:00, ,
7,2208171530,주식회사 건축사사무소 건원엔지니어링,윤인섭,5,160,327,000,73.370,13 11,2018/03/29 11:04:05, ,
8,2118160214,(주)토문엔지니어링 건축사사무소,이을재,5,160,846,000,73.377,10 03,2018/03/29 11:09:32, ,
9,5138111531,주식회사 펨코엔지니어링 건축사사무소,김수호,5,161,366,600,73.384,02 14,2018/03/29 13:50:46, ,
10,2148115867,주식회사 희림종합건축사사무소,정영균,5,162,600,810,73.402,09 10,2018/03/29 11:10:39, ,
11,2158125903,(주)삼우씨엠건축사사무소,이호준,5,168,610,000,73.487,07 12,2018/03/29 12:17:23, ,
12,3018131079,신성종합건축사사무소(주),권오준,5,169,725,000,73.503,15 08,2018/03/29 13:32:04, ,
13,1188112617,주식회사 영화키스톤건축사사무소,김주열,5,170,329,000,73.512,05 10,2018/03/29 11:08:39, ,
14,6078608715,주식회사 중앙엔지니어링건축사사무소,강미숙,5,174,774,000,73.575,08 11,2018/03/29 10:10:11, ,
15,4088142391,주식회사 목양종합건축사사무소,김경옥,5,178,240,000,73.624,09 06,2018/03/29 13:37:17, ,
16,2138154324,주식회사 행림종합건축사사무소,이종훈,5,182,290,000,73.682,09 15,2018/03/29 13:49:42, ,
17,2118620779,주식회사 아이티엠코퍼레이션건축사사무소,이길동,5,183,389,000,73.697,12 11,2018/03/29 13:23:20, ,
18,1398113044,주식회사 단에이앤씨 종합건축사사무소,박규석,5,183,395,000,73.698,03 15,2018/03/29 10:18:43, ,
19,2118153940,주식회사 종합건축사사무소가람건축,장연철,5,186,187,000,73.737,12 10,2018/03/29 12:09:30, ,
20,2148145056,주식회사 삼우공간건축사사무소,정용찬,5,187,561,000,73.757,01 06,2018/03/29 10:11:26, ,
21,2298119550,(주)토펙엔지니어링건축사사무소,유선구,5,189,456,000,73.784,06 11,2018/03/29 13:26:22, ,
22,3018136564,주식회사 선엔지니어링종합건축사사무소,신동안,5,194,400,000,73.854,02 10,2018/03/29 10:12:16, ,
23,3068109266,주식회사 신화엔지니어링종합건축사사무소,김인수,5,194,960,000,73.862,11 13,2018/03/29 13:20:02, ,
24,6028108127,(주)상지엔지니어링건축사사무소,김동회,5,198,091,000,73.906,02 14,2018/03/29 09:12:23, ,
25,1208160368,주식회사 포스코에이앤씨건축사사무소,황상희,5,202,061,000,73.963,09 07,2018/03/29 11:34:44, ,
26,2158137132,주식회사 한국건설관리공사,이명훈,5,208,255,000,74.051,13 03,2018/03/29 11:28:38, ,
27,1058132709,주식회사 종합건축사사무소동일건축,윤수현,5,213,645,000,74.128,11 08,2018/03/29 13:52:00, ,
28,2208701360,(주)무영씨엠건축사사무소,조정만,5,213,853,000,74.131,03 08,2018/03/29 13:44:29, ,
29,4098114831,주식회사 유탑엔지니어링건축사사무소,박재형,5,220,609,000,74.227,01 02,2018/03/29 13:17:44, ,
30,3018119298,주식회사 청우종합건축사사무소,정철영,5,221,763,900,74.243,09 08,2018/03/29 11:30:41, ,
31,1358118988,주식회사 유원건축사사무소,김선필,5,224,516,000,74.282,13 05,2018/03/29 13:26:17, ,
32,1148164961,(주)혜원까치종합건축사사무소,서진철,5,228,041,000,74.332,08 11,2018/03/29 09:49:17, ,
33,2158108826,(주)휴다임건축사사무소,이종석,5,231,517,000,74.382,09 14,2018/03/29 10:47:07, ,
34,1248152860,(주)케이디엔지니어링건축사사무소,최재영,5,235,410,000,74.437,10 03,2018/03/29 13:28:05, ,
35,2088102969,주식회사 정림건축종합건축사사무소,임진우,5,240,875,000,74.515,01 05,2018/03/29 12:59:35, ,
36,1268132399,주식회사 원종합엔지니어링,김선영,5,257,800,000,74.755,08 07,2018/03/29 13:28:33, ,
37,1358118222,주식회사 진광건설엔지니어링,오명훈,5,280,830,500,75.083,14 12,2018/03/29 13:48:32, ,
38,1178108600,주식회사 선진엔지니어링종합건축사사무소,김동수,5,280,934,000,75.084,06 05,2018/03/29 09:18:16, ,
39,1208125721,(주)종합건축사사무소근정,김종문,5,285,468,000,75.149,05 06,2018/03/29 13:22:05, ,
40,2158173365,주식회사 휴먼텍코리아엔지니어링건축사사무소,이충기,5,290,000,000,75.213,02 14,2018/03/29 09:49:32, ,
41,1058672502,주식회사 대성종합건축사사무소,이율구,5,295,490,000,75.291,06 02,2018/03/29 10:20:12, ,
42,4038115360,주식회사 길종합건축사사무소이엔지,이길환,5,333,563,450,75.833,08 01,2018/03/29 10:44:37, ,
43,2208105762,주식회사 유일엔지니어링종합건축사사무소,김환성,5,341,400,000,75.944,15 04,2018/03/29 10:02:02, ,
44,1288122276,주식회사 명광엔지니어링건축사사무소,진교삼,5,357,999,000,76.180,01 07,2018/03/29 11:02:11, ,
45,6108120442,주식회사 동남종합감리공단 건축사사무소,윤승문,5,362,500,000,76.244,14 12,2018/03/29 13:29:33, ,
46,5028137278,주식회사 서린디앤씨,서주영,5,372,087,000,76.380,01 14,2018/03/29 11:57:19, ,
47,5068126865,주식회사 계림건축사사무소,한주현,5,374,325,000,76.412,03 12,2018/03/29 11:18:54, ,
48,2208126786,(주)서한종합건축사사무소,이상현,5,377,268,000,76.454,10 02,2018/03/29 09:28:21, ,
49,1348157159,주식회사 에이프러스씨엠건축사사무소,이택준,5,381,201,000,76.510,15 13,2018/03/29 13:35:40, ,
50,2078134828,(주)종합건축사사무소담,김동술,5,382,205,000,76.524,06 01,2018/03/29 13:28:22, ,
