1,1328152861,주식회사 활기찬중부관광,안영남,63,990,000,87.788,07 09,2018/03/27 09:56:07, ,
2,1248199604,(주)세기여행사,임준교,64,100,000,87.939,13 15,2018/03/26 13:57:13, ,
3,1418125510,클로버관광 주식회사,박미경,64,647,512,88.690,05 10,2018/03/26 17:22:41, ,
4,1378169601,(주)은진관광,김은진,65,665,030,90.086,13 12,2018/03/26 16:22:38, ,
5,1248146510,(주)대신항공여행사,박찬성,66,163,636,90.770,13 04,2018/03/26 15:53:45, ,
6,1238119626,(주)성우관광여행사,김선배,68,922,600,94.555,08 05,2018/03/26 16:52:10, ,
7,1348115620,(주)대한여행사,김정한,72,040,000,98.831,06 04,2018/03/23 13:26:50, ,
,1238149697,클로버관광여행사주식회사,박종철,63,603,580,87.257,11 04,2018/03/26 16:29:00,낙찰하한선 미달,
,1258129440,(주)한솔여행사,장지후,63,688,000,87.373,13 05,2018/03/27 09:25:15,낙찰하한선 미달,
,1328100534,(주)대화관광,오범석,63,830,000,87.568,04 02,2018/03/27 09:21:08,낙찰하한선 미달,
