1,5148117692,통일관광주식회사,도영구,8,758,500,90.431,11 05,2018/03/28 12:36:12, ,
2,5038604509,(주) 버스톡,강성광,8,760,330,90.450,02 10,2018/03/30 07:21:36, ,
3,5148136438,주식회사 가야고속관광,서태숙,8,765,000,90.498,15 12,2018/03/30 09:38:49, ,
4,5048183730,주식회사 문화고속관광여행사,안성진,8,779,700,90.650,02 13,2018/03/29 17:26:45, ,
5,5018124595,무궁화고속관광 (주),장현민,8,782,600,90.680,10 09,2018/03/29 19:32:28, ,
6,5018101952,경상관광(주),장재호,8,907,700,91.972,02 11,2018/03/30 09:06:31, ,
7,5028601474,경성관광주식회사,박윤주,9,300,000,96.022,07 15,2018/03/29 15:03:23, ,
8,5028637050,뉴부림고속관광 주식회사,문홍국,9,341,100,96.447,10 14,2018/03/29 14:51:36, ,
,5048611610,주식회사 프린스항공투어,심민수,8,567,320,88.457,07 10,2018/03/29 13:23:59,낙찰하한선 미달,
,5048611605,주식회사 신프린스고속관광,이명희,8,567,800,88.462,04 05,2018/03/29 15:07:41,낙찰하한선 미달,
,5048161508,(주)새천년관광,손성자,8,578,400,88.572,04 01,2018/03/30 09:10:16,낙찰하한선 미달,
,5148107011,삼진관광(주),김재곤,8,581,205,88.601,01 14,2018/03/29 13:53:48,낙찰하한선 미달,
,5048610343,주식회사 새천년고속관광,이재동,8,600,500,88.800,03 13,2018/03/29 18:16:59,낙찰하한선 미달,
,5148125552,주식회사 일석관광,손제원,8,617,900,88.980,03 09,2018/03/30 09:19:00,낙찰하한선 미달,
,6088154901,희성고속관광(주),송정애,8,618,850,88.989,09 10,2018/03/28 10:42:04,낙찰하한선 미달,
,4948100688,주식회사 드림투어,금창익,8,623,100,89.033,07 15,2018/03/29 19:35:21,낙찰하한선 미달,
,7748600672,주식회사 뉴하나고속관광,김진환,8,625,010,89.053,06 04,2018/03/29 11:42:06,낙찰하한선 미달,
,5048132828,(주)서라벌관광,이기하,8,628,480,89.089,09 12,2018/03/29 12:07:54,낙찰하한선 미달,
,5028153322,부림고속관광(주),신현욱,8,636,200,89.169,07 01,2018/03/29 16:03:00,낙찰하한선 미달,
,5048131173,주식회사 경일항공여행사,서종교,8,637,200,89.179,03 10,2018/03/29 20:24:55,낙찰하한선 미달,
,5018119127,(주)쌍마관광,하재춘,8,639,940,89.207,05 14,2018/03/29 15:50:18,낙찰하한선 미달,
,5048132717,(주)세운고속관광,정원식,8,641,000,89.218,10 15,2018/03/29 14:18:00,낙찰하한선 미달,
,5148136383,이천이월드고속관광(주),김석동,8,641,200,89.220,12 13,2018/03/29 20:31:41,낙찰하한선 미달,
,6088119656,주식회사 스타대구고속관광,이규석,8,644,800,89.257,03 11,2018/03/30 09:10:24,낙찰하한선 미달,
,5048130344,(주)대진고속관광,전대진,8,645,400,89.264,04 03,2018/03/30 00:17:37,낙찰하한선 미달,
,5038214085,대구전세버스 협동조합,박해일,8,647,270,89.283,13 05,2018/03/29 16:16:44,낙찰하한선 미달,
,5028132759,(주)그랜드관광,구윤회,8,660,250,89.417,12 07,2018/03/29 15:53:48,낙찰하한선 미달,
,5138132588,주식회사삼성그린투어,이강태,8,682,500,89.647,07 05,2018/03/30 02:39:18,낙찰하한선 미달,
,5148124005,주식회사 평화고속관광,윤현,8,686,930,89.692,08 06,2018/03/29 19:07:39,낙찰하한선 미달,
,5148131753,비젼투어주식회사(Vision Tour Co. , Ltd.),김동휴,8,687,100,89.694,11 03,2018/03/29 17:46:50,낙찰하한선 미달,
,5148125381,(주)스마일관광,조인철,8,691,740,89.742,03 06,2018/03/29 11:39:42,낙찰하한선 미달,
,5148136501,경방고속관광 주식회사,안성관,8,693,000,89.755,12 15,2018/03/29 15:29:47,낙찰하한선 미달,
,5048600656,주식회사 고속관광영남,박문규,8,701,500,89.843,11 01,2018/03/29 15:45:15,낙찰하한선 미달,
