1,5048611605,주식회사 신프린스고속관광,이명희,5,481,270,90.009,12 01,2018/03/28 16:55:44, ,
2,5048131173,주식회사 경일항공여행사,서종교,5,483,800,90.051,10 12,2018/03/28 19:36:39, ,
3,4198800686,더나은투어 주식회사,임귀화,5,495,000,90.235,09 06,2018/03/26 11:22:43, ,
4,5138132588,주식회사삼성그린투어,이강태,5,513,500,90.538,14 04,2018/03/29 02:13:06, ,
5,5148136438,주식회사 가야고속관광,서태숙,5,521,800,90.675,07 04,2018/03/28 17:53:28, ,
6,5048600656,주식회사 고속관광영남,박문규,5,525,000,90.727,02 10,2018/03/28 16:30:39, ,
7,5028637050,뉴부림고속관광 주식회사,문홍국,5,555,590,91.230,06 01,2018/03/28 14:21:19, ,
8,5048132717,(주)세운고속관광,정원식,5,560,000,91.302,01 12,2018/03/28 15:08:06, ,
9,5018101952,경상관광(주),장재호,5,605,500,92.049,05 01,2018/03/28 09:15:19, ,
10,5048611610,주식회사 프린스항공투어,심민수,5,870,000,96.393,05 04,2018/03/28 15:32:06, ,
11,5018119127,(주)쌍마관광,하재춘,6,000,000,98.527,03 09,2018/03/28 15:43:43, ,
,5048161508,(주)새천년관광,손성자,5,398,240,88.646,04 06,2018/03/28 17:42:38,낙찰하한선 미달,
,5048610343,주식회사 새천년고속관광,이재동,5,412,180,88.875,04 03,2018/03/28 17:28:12,낙찰하한선 미달,
,5148136383,이천이월드고속관광(주),김석동,5,416,300,88.942,14 11,2018/03/29 09:38:26,낙찰하한선 미달,
,4948100688,주식회사 드림투어,금창익,5,429,400,89.157,06 15,2018/03/29 09:46:37,낙찰하한선 미달,
,5028153322,부림고속관광(주),신현욱,5,432,300,89.205,01 03,2018/03/27 13:02:26,낙찰하한선 미달,
,5048130344,(주)대진고속관광,전대진,5,434,000,89.233,02 04,2018/03/28 22:43:45,낙찰하한선 미달,
,6088119656,주식회사 스타대구고속관광,이규석,5,437,500,89.290,12 04,2018/03/29 08:48:21,낙찰하한선 미달,
,5148107011,삼진관광(주),김재곤,5,453,443,89.552,08 07,2018/03/27 15:33:53,낙찰하한선 미달,
,5048132828,(주)서라벌관광,이기하,5,454,000,89.561,11 03,2018/03/28 15:17:12,낙찰하한선 미달,
,5148131753,비젼투어주식회사(Vision Tour Co. , Ltd.),김동휴,5,466,500,89.767,15 13,2018/03/28 15:15:55,낙찰하한선 미달,
,5028601474,경성관광주식회사,박윤주,5,470,000,89.824,05 08,2018/03/29 09:39:53,낙찰하한선 미달,
,5048612768,주식회사 대진관광여행사,노경혜,5,473,080,89.875,01 05,2018/03/28 17:08:26,낙찰하한선 미달,
,5018124595,무궁화고속관광 (주),장현민,5,475,200,89.909,01 05,2018/03/29 08:41:41,낙찰하한선 미달,
,5038604509,(주) 버스톡,강성광,5,480,329,89.994,03 12,2018/03/29 08:54:51,낙찰하한선 미달,
