1,2108173754,주식회사 예거,이상진,85,545,450,87.759,06 10,2018/03/27 07:13:31, ,
2,1198605832,합자회사 피엠메니지먼트,송연숙,85,596,070,87.811,08 01,2018/03/27 09:16:01, ,
3,2158734267,사이버문화 주식회사,김수리,85,700,000,87.917,10 11,2018/03/26 08:49:50, ,
4,1078725040,유윈아이티주식회사,정훈,85,735,250,87.954,09 06,2018/03/27 09:10:56, ,
5,2138205631,(사) 한국환경정책학회,변병설,85,773,900,87.993,09 03,2018/03/26 16:38:08, ,
6,1148646750,(주)지알아이리서치,이범신,85,785,000,88.005,06 15,2018/03/21 10:11:15, ,
7,2118865538,주식회사 서던포스트,정우성,85,844,000,88.065,01 10,2018/03/26 13:19:27, ,
8,1148671185,주식회사 소르트,박혁준,85,947,190,88.171,07 02,2018/03/26 18:12:59, ,
9,2068658536,(주)더밸류업컨설팅,조희숙,86,080,000,88.307,05 04,2018/03/21 11:32:37, ,
10,4428700108,주식회사 오피니언라이브,윤희웅,87,000,000,89.251,03 04,2018/03/21 15:10:20, ,
,2208209936,사단법인 한국창조경영연구원,김용민,84,042,700,86.217,04 08,2018/03/23 09:48:28,낙찰하한선 미달,
,2041788853,씨에스넷,조연우,84,533,460,86.721,14 10,2018/03/27 09:29:02,낙찰하한선 미달,
,1438600446,(주)하제누리행정연구소,김철,84,533,880,86.721,06 07,2018/03/23 11:34:25,낙찰하한선 미달,
,4068104391,주식회사 코리아리서치피앤씨,박태영,84,582,143,86.771,08 14,2018/03/26 16:23:11,낙찰하한선 미달,
,2148132018,주식회사 리서치앤리서치,노규형,84,656,700,86.847,02 01,2018/03/27 10:27:28,낙찰하한선 미달,
,2128158574,(주)킴스정보전략연구소,김병욱,84,720,000,86.912,04 10,2018/03/21 13:34:54,낙찰하한선 미달,
,1298643551,주식회사 해밀아이티,이석준,84,729,650,86.922,13 12,2018/03/27 09:23:10,낙찰하한선 미달,
,1058602272,(주)메트릭스코퍼레이션,조일상,84,740,000,86.933,13 01,2018/03/23 13:52:05,낙찰하한선 미달,
,2118881770,주식회사 비욘드리서치,백경현,84,747,777,86.941,15 11,2018/03/26 10:06:32,낙찰하한선 미달,
,1128147684,주식회사 한국경제경영연구원,황창연,84,775,735,86.969,11 09,2018/03/26 17:54:34,낙찰하한선 미달,
,2208800164,한국정보경영평가(주),윤병호,84,888,570,87.085,05 12,2018/03/21 21:25:23,낙찰하한선 미달,
,2208197087,패턴웍스 주식회사,이병우,84,901,600,87.098,02 07,2018/03/26 10:31:18,낙찰하한선 미달,
,6848600291,주식회사 제너시스템,이영진,84,904,130,87.101,04 02,2018/03/27 02:12:44,낙찰하한선 미달,
,2148888281,(주)피앰아이,이창재,84,946,480,87.144,15 05,2018/03/27 10:26:58,낙찰하한선 미달,
,1178122164,(주)아이알씨,김성오,84,949,810,87.148,05 15,2018/03/22 17:29:39,낙찰하한선 미달,
,8268100037,주식회사 리서치테라,남영식,84,964,000,87.162,10 05,2018/03/27 12:26:51,낙찰하한선 미달,
,1138613917,(주)와이즈인컴퍼니,김원표,85,006,800,87.206,08 13,2018/03/21 10:50:04,낙찰하한선 미달,
,3368800848,여론조사공정 주식회사,박원규,85,033,100,87.233,11 09,2018/03/26 09:04:09,낙찰하한선 미달,
,1208144276,(주)서울마케팅리서치,김광한,85,054,450,87.255,07 02,2018/03/26 17:29:37,낙찰하한선 미달,
,2148152391,(주)위더스데이타시스템,민영준,85,072,230,87.273,08 01,2018/03/27 09:13:37,낙찰하한선 미달,
,2148156664,주식회사 코리아리서치센터,김승호,85,081,372,87.283,07 11,2018/03/26 16:09:40,낙찰하한선 미달,
,2148187963,(주)유니온리서치,최정택,85,110,000,87.312,13 10,2018/03/21 13:07:38,낙찰하한선 미달,
,3198600174,(주)지오미디어,김동옥,85,113,990,87.316,05 01,2018/03/22 11:00:14,낙찰하한선 미달,
,1148702370,주식회사 네오알앤에스 (Neo R&S Co.,Ltd),김장호,85,120,000,87.322,13 15,2018/03/27 10:32:36,낙찰하한선 미달,
,1058809319,주식회사 리서치어크로스,윤지환,85,127,799,87.330,08 10,2018/03/26 10:36:44,낙찰하한선 미달,
,1078635764,케이에스오아이 주식회사,권수정,85,146,695,87.350,02 13,2018/03/21 13:15:05,낙찰하한선 미달,
,2158712977,쓰리씨텍 주식회사,김희태,85,170,000,87.374,04 05,2018/03/25 15:03:42,낙찰하한선 미달,
,1148606587,(주)리서치월드,여상일,85,190,720,87.395,12 11,2018/03/27 12:36:34,낙찰하한선 미달,
,2118803279,(주) 메가리서치,안태숙,85,197,000,87.401,02 04,2018/03/26 13:21:12,낙찰하한선 미달,
,2298127098,(주)한국소비자평가연구원,김종립,85,203,800,87.408,06 10,2018/03/26 17:07:07,낙찰하한선 미달,
,2648146574,주식회사 넷츠플러스,송주흔,85,218,410,87.423,03 07,2018/03/27 09:55:55,낙찰하한선 미달,
,1148638681,(주)글로벌리서치,김범주,85,287,735,87.494,14 07,2018/03/27 12:55:03,낙찰하한선 미달,
,2118637246,(주)코리아데이타네트워크,이정열,85,342,450,87.551,03 14,2018/03/21 13:20:47,낙찰하한선 미달,
,1148203471,재단법인 한국산업관계연구원,임승택,85,385,000,87.594,04 08,2018/03/26 13:41:07,낙찰하한선 미달,
,2208629740,효산경영연구소 주식회사,김정희,85,449,010,87.660,15 05,2018/03/27 13:44:04,낙찰하한선 미달,
