1,3108111344,신성관광여행사(주),이순옥,12,675,000,90.055,02 09,2018/03/28 22:15:46, ,
2,3078113991,(주)백우관광,백종만,12,678,120,90.077,02 10,2018/03/28 10:53:52, ,
3,3078110989,블루홀스관광여행사(주),강영수,12,685,000,90.126,15 05,2018/03/27 16:28:52, ,
4,3128611516,청마관광주식회사,김수열,12,699,000,90.226,04 03,2018/03/28 15:48:37, ,
5,3128183183,주식회사뉴동명관광,이미경,12,700,000,90.233,15 10,2018/03/28 15:42:19, ,
6,3128608404,(주)신화관광,송기선,12,706,000,90.275,14 15,2018/03/29 13:58:08, ,
7,3128601250,동감투어 주식회사,김선규,12,756,000,90.631,14 05,2018/03/27 12:45:52, ,
8,3078108955,(자)세계관광,최근수,12,776,400,90.775,08 02,2018/03/29 09:24:57, ,
8,3128609776,미투리관광(주),홍춘기,12,776,400,90.775,07 15,2018/03/27 14:16:57, ,
10,3128170091,그레이하운드 주식회사,최문규,12,792,000,90.886,15 02,2018/03/28 10:42:35, ,
11,3128169202,주식회사신명고속관광,전송재,12,831,000,91.163,09 08,2018/03/27 12:49:45, ,
12,3078111125,(자)버들관광,김덕주,13,194,792,93.748,10 12,2018/03/29 15:38:38, ,
,3088107978,(합)산들여행사,김상식,12,553,000,89.188,15 10,2018/03/29 12:55:59,낙찰하한선 미달,
