1,5018101952,경상관광(주),장재호,10,492,410,90.082,07 13,2018/04/02 08:55:35, ,
,5048131173,주식회사 경일항공여행사,서종교,10,231,000,87.838,10 04,2018/03/31 21:21:04,낙찰하한선 미달,
,5018119127,(주)쌍마관광,하재춘,10,261,190,88.097,15 08,2018/03/30 15:40:15,낙찰하한선 미달,
,5048161508,(주)새천년관광,손성자,10,262,000,88.104,07 02,2018/03/31 11:29:11,낙찰하한선 미달,
,5048611610,주식회사 프린스항공투어,심민수,10,274,680,88.213,07 04,2018/03/30 14:11:33,낙찰하한선 미달,
,5028153322,부림고속관광(주),신현욱,10,274,700,88.213,08 15,2018/03/30 15:21:52,낙찰하한선 미달,
,5048130344,(주)대진고속관광,전대진,10,307,000,88.490,11 15,2018/04/01 21:47:38,낙찰하한선 미달,
,6088154901,희성고속관광(주),송정애,10,310,400,88.520,07 04,2018/03/28 11:02:56,낙찰하한선 미달,
,5048610343,주식회사 새천년고속관광,이재동,10,315,000,88.559,04 15,2018/03/31 11:19:54,낙찰하한선 미달,
,4948100688,주식회사 드림투어,금창익,10,319,200,88.595,12 06,2018/03/30 19:32:57,낙찰하한선 미달,
,5038134712,동아고속관광주식회사,박경애,10,328,000,88.671,09 04,2018/03/30 18:25:01,낙찰하한선 미달,
,5048132717,(주)세운고속관광,정원식,10,336,800,88.746,06 02,2018/03/30 15:27:37,낙찰하한선 미달,
,6088119656,주식회사 스타대구고속관광,이규석,10,341,500,88.787,13 09,2018/03/30 19:04:48,낙찰하한선 미달,
,5038214085,대구전세버스 협동조합,박해일,10,344,390,88.811,14 03,2018/04/01 18:07:56,낙찰하한선 미달,
,5028132759,(주)그랜드관광,구윤회,10,355,320,88.905,09 08,2018/03/30 15:36:44,낙찰하한선 미달,
,5138132588,주식회사삼성그린투어,이강태,10,379,500,89.113,08 07,2018/03/31 23:39:50,낙찰하한선 미달,
,5148136438,주식회사 가야고속관광,서태숙,10,381,800,89.133,02 13,2018/04/02 09:24:22,낙찰하한선 미달,
,5148131753,비젼투어주식회사(Vision Tour Co. , Ltd.),김동휴,10,389,900,89.202,14 11,2018/03/30 13:34:20,낙찰하한선 미달,
,5018103343,주식회사 경북관광,정은채,10,392,000,89.220,12 05,2018/03/30 17:37:22,낙찰하한선 미달,
,5028601474,경성관광주식회사,박윤주,10,399,000,89.280,13 08,2018/04/02 09:48:08,낙찰하한선 미달,
,5048183730,주식회사 문화고속관광여행사,안성진,10,404,700,89.329,08 04,2018/03/30 16:30:03,낙찰하한선 미달,
,5038604509,(주) 버스톡,강성광,10,414,402,89.413,15 06,2018/04/02 02:02:54,낙찰하한선 미달,
,5148136383,이천이월드고속관광(주),김석동,10,425,000,89.503,08 04,2018/03/31 15:11:41,낙찰하한선 미달,
,5148117692,통일관광주식회사,도영구,10,431,360,89.558,14 01,2018/03/28 12:46:45,낙찰하한선 미달,
,5018124595,무궁화고속관광 (주),장현민,10,446,400,89.687,12 03,2018/03/30 17:20:27,낙찰하한선 미달,
,5028637050,뉴부림고속관광 주식회사,문홍국,10,454,300,89.755,06 13,2018/03/30 16:01:02,낙찰하한선 미달,
,5048600656,주식회사 고속관광영남,박문규,10,459,760,89.802,09 03,2018/03/30 17:17:56,낙찰하한선 미달,
