1,2158125903,(주)삼우씨엠건축사사무소,이호준,1,462,200,000,80.460,12 10,2018/03/30 09:42:27, ,
2,4038115360,주식회사 길종합건축사사무소이엔지,이길환,1,462,438,740,80.474,04 03,2018/03/29 17:57:13, ,
3,2088118350,(주)간삼건축종합건축사사무소,김태집,1,463,600,000,80.537,15 02,2018/03/29 14:10:05, ,
4,5028137278,주식회사 서린디앤씨,서주영,1,463,827,000,80.550,13 15,2018/03/29 17:21:50, ,
5,1398113044,주식회사 단에이앤씨 종합건축사사무소,박규석,1,464,049,000,80.562,02 10,2018/03/29 17:51:51, ,
6,2298119550,(주)토펙엔지니어링건축사사무소,유선구,1,464,064,000,80.563,01 03,2018/03/29 17:47:05, ,
7,2118620779,주식회사 아이티엠코퍼레이션건축사사무소,이길동,1,464,467,000,80.585,11 08,2018/03/30 09:23:21, ,
8,2138618570,(주)경진건축사사무소,조창곤,1,465,481,758,80.641,15 11,2018/03/29 17:27:52, ,
9,2118153940,주식회사 종합건축사사무소가람건축,장연철,1,465,673,000,80.652,11 08,2018/03/29 18:31:02, ,
10,1288122276,주식회사 명광엔지니어링건축사사무소,진교삼,1,466,259,000,80.684,06 03,2018/03/30 09:36:11, ,
11,1358118222,주식회사 진광건설엔지니어링,오명훈,1,466,479,000,80.696,10 08,2018/03/30 09:57:43, ,
12,6108120549,(주)대흥종합엔지니어링건축사사무소,정태석,1,467,083,000,80.729,10 09,2018/03/30 09:27:03, ,
13,2068178084,주식회사 해밀씨엠,이상락,1,467,133,000,80.732,05 06,2018/03/29 16:54:12, ,
14,2138100226,주식회사 유신건축종합건축사사무소,김지덕,1,467,396,000,80.746,15 02,2018/03/30 08:07:26, ,
15,2208131256,(주)해승종합건축사사무소,김병진,1,467,449,000,80.749,02 12,2018/03/30 09:36:40, ,
16,3068109266,주식회사 신화엔지니어링종합건축사사무소,김인수,1,467,758,000,80.766,05 01,2018/03/30 09:23:52, ,
17,5068127001,주식회사 대명기술단건축사사무소,이정임,1,467,858,800,80.772,10 07,2018/03/30 09:42:42, ,
18,3018136564,주식회사 선엔지니어링종합건축사사무소,신동안,1,467,980,000,80.779,06 07,2018/03/30 09:41:47, ,
19,1208156864,(주)토인이앤씨건축사사무소,김진호,1,468,458,000,80.805,01 15,2018/03/29 15:14:43, ,
20,2068148256,(주)엄앤드이종합건축사사무소,이민,1,468,900,000,80.829,09 02,2018/03/30 08:41:05, ,
21,1368121259,주식회사 케이씨엠엔지니어링,장인팔,1,469,256,200,80.849,01 13,2018/03/29 16:35:29, ,
22,1228161010,주식회사승우엔지니어링,배수진,1,469,324,000,80.852,05 04,2018/03/29 17:18:47, ,
23,2158173365,주식회사 휴먼텍코리아엔지니어링건축사사무소,이충기,1,469,653,000,80.871,08 01,2018/03/29 16:20:12, ,
24,6028108127,(주)상지엔지니어링건축사사무소,김동회,1,469,688,000,80.872,04 07,2018/03/30 09:11:53, ,
25,2148145056,주식회사 삼우공간건축사사무소,정용찬,1,470,358,000,80.909,12 11,2018/03/29 17:21:25, ,
26,1058132709,주식회사 종합건축사사무소동일건축,윤수현,1,471,782,000,80.988,09 03,2018/03/30 09:55:05, ,
27,1188112617,주식회사 영화키스톤건축사사무소,김주열,1,471,869,000,80.993,14 08,2018/03/30 09:33:02, ,
28,3018119298,주식회사 청우종합건축사사무소,정철영,1,471,966,000,80.998,13 09,2018/03/29 17:37:34, ,
29,1058672502,주식회사 대성종합건축사사무소,이율구,1,472,208,000,81.011,14 04,2018/03/29 18:19:03, ,
30,4098119762,주식회사 이건종합건축사사무소 (株式會社 理建綜合建築士事務所),양상훈,1,473,265,547,81.069,01 14,2018/03/30 09:17:23, ,
31,4088142391,주식회사 목양종합건축사사무소,김경옥,1,473,270,000,81.070,12 01,2018/03/30 09:38:21, ,
32,2138148856,(주)천일건축엔지니어링종합건축사사무소,한규봉,1,473,384,000,81.076,04 09,2018/03/30 09:50:35, ,
33,2158137132,주식회사 한국건설관리공사,이명훈,1,473,555,000,81.085,06 09,2018/03/30 09:46:44, ,
34,6078608715,주식회사 중앙엔지니어링건축사사무소,강미숙,1,473,898,530,81.104,08 04,2018/03/30 09:20:15, ,
35,4098114831,주식회사 유탑엔지니어링건축사사무소,박재형,1,474,073,000,81.114,08 13,2018/03/30 09:34:59, ,
36,2208111342,(주)한국환경종합건축사사무소,김무영,1,474,198,000,81.121,09 02,2018/03/30 09:29:05, ,
37,1398113419,(주)티씨엠씨 건축사사무소,김태영,1,474,468,000,81.136,04 05,2018/03/30 09:20:31, ,
38,1098601111,(주)서진이앤씨,서정민,1,474,888,000,81.159,11 04,2018/03/29 09:51:58, ,
39,6218111768,(주)하우엔지니어링건축사사무소,손병찬,1,475,746,000,81.206,05 02,2018/03/30 09:32:57, ,
40,1358118988,주식회사 유원건축사사무소,김선필,1,476,274,000,81.235,04 13,2018/03/29 17:32:39, ,
41,1298145777,주식회사 리종합건축사사무소,이진용,1,476,596,400,81.253,02 14,2018/03/29 16:42:58, ,
42,1328112608,(주)다인그룹엔지니어링건축사사무소,이경희,1,476,670,000,81.257,07 06,2018/03/29 17:34:01, ,
43,1298617145,(주)해우엔지니어링건축사사무소,김지언,1,476,978,000,81.274,03 01,2018/03/29 16:11:30, ,
44,1148164961,(주)혜원까치종합건축사사무소,서진철,1,477,496,000,81.302,06 01,2018/03/30 09:39:04, ,
45,2208105762,주식회사 유일엔지니어링종합건축사사무소,김환성,1,478,696,000,81.368,10 15,2018/03/30 09:19:53, ,
46,1248152860,(주)케이디엔지니어링건축사사무소,최재영,1,479,580,000,81.417,14 09,2018/03/30 09:35:31, ,
47,6048131866,(주)신동아건축종합건축사사무소,전현욱,1,480,047,000,81.443,14 13,2018/03/30 09:49:26, ,
48,2148115867,주식회사 희림종합건축사사무소,정영균,1,480,244,300,81.453,02 06,2018/03/30 08:50:40, ,
49,2118661197,주식회사 이가종합건축사사무소,은동신,1,480,299,000,81.456,15 09,2018/03/29 14:59:10, ,
50,6108120442,주식회사 동남종합감리공단 건축사사무소,윤승문,1,480,902,000,81.490,13 01,2018/03/30 09:47:23, ,
1,2158125903,(주)삼우씨엠건축사사무소,이호준,1,462,200,000,80.460,12 10,2018/03/30 09:42:27, ,
2,4038115360,주식회사 길종합건축사사무소이엔지,이길환,1,462,438,740,80.474,04 03,2018/03/29 17:57:13, ,
3,2088118350,(주)간삼건축종합건축사사무소,김태집,1,463,600,000,80.537,15 02,2018/03/29 14:10:05, ,
4,5028137278,주식회사 서린디앤씨,서주영,1,463,827,000,80.550,13 15,2018/03/29 17:21:50, ,
5,1398113044,주식회사 단에이앤씨 종합건축사사무소,박규석,1,464,049,000,80.562,02 10,2018/03/29 17:51:51, ,
6,2298119550,(주)토펙엔지니어링건축사사무소,유선구,1,464,064,000,80.563,01 03,2018/03/29 17:47:05, ,
7,2118620779,주식회사 아이티엠코퍼레이션건축사사무소,이길동,1,464,467,000,80.585,11 08,2018/03/30 09:23:21, ,
8,2138618570,(주)경진건축사사무소,조창곤,1,465,481,758,80.641,15 11,2018/03/29 17:27:52, ,
9,2118153940,주식회사 종합건축사사무소가람건축,장연철,1,465,673,000,80.652,11 08,2018/03/29 18:31:02, ,
10,1288122276,주식회사 명광엔지니어링건축사사무소,진교삼,1,466,259,000,80.684,06 03,2018/03/30 09:36:11, ,
11,1358118222,주식회사 진광건설엔지니어링,오명훈,1,466,479,000,80.696,10 08,2018/03/30 09:57:43, ,
12,6108120549,(주)대흥종합엔지니어링건축사사무소,정태석,1,467,083,000,80.729,10 09,2018/03/30 09:27:03, ,
13,2068178084,주식회사 해밀씨엠,이상락,1,467,133,000,80.732,05 06,2018/03/29 16:54:12, ,
14,2138100226,주식회사 유신건축종합건축사사무소,김지덕,1,467,396,000,80.746,15 02,2018/03/30 08:07:26, ,
15,2208131256,(주)해승종합건축사사무소,김병진,1,467,449,000,80.749,02 12,2018/03/30 09:36:40, ,
16,3068109266,주식회사 신화엔지니어링종합건축사사무소,김인수,1,467,758,000,80.766,05 01,2018/03/30 09:23:52, ,
17,5068127001,주식회사 대명기술단건축사사무소,이정임,1,467,858,800,80.772,10 07,2018/03/30 09:42:42, ,
18,3018136564,주식회사 선엔지니어링종합건축사사무소,신동안,1,467,980,000,80.779,06 07,2018/03/30 09:41:47, ,
19,1208156864,(주)토인이앤씨건축사사무소,김진호,1,468,458,000,80.805,01 15,2018/03/29 15:14:43, ,
20,2068148256,(주)엄앤드이종합건축사사무소,이민,1,468,900,000,80.829,09 02,2018/03/30 08:41:05, ,
21,1368121259,주식회사 케이씨엠엔지니어링,장인팔,1,469,256,200,80.849,01 13,2018/03/29 16:35:29, ,
22,1228161010,주식회사승우엔지니어링,배수진,1,469,324,000,80.852,05 04,2018/03/29 17:18:47, ,
23,2158173365,주식회사 휴먼텍코리아엔지니어링건축사사무소,이충기,1,469,653,000,80.871,08 01,2018/03/29 16:20:12, ,
24,6028108127,(주)상지엔지니어링건축사사무소,김동회,1,469,688,000,80.872,04 07,2018/03/30 09:11:53, ,
25,2148145056,주식회사 삼우공간건축사사무소,정용찬,1,470,358,000,80.909,12 11,2018/03/29 17:21:25, ,
26,1058132709,주식회사 종합건축사사무소동일건축,윤수현,1,471,782,000,80.988,09 03,2018/03/30 09:55:05, ,
27,1188112617,주식회사 영화키스톤건축사사무소,김주열,1,471,869,000,80.993,14 08,2018/03/30 09:33:02, ,
28,3018119298,주식회사 청우종합건축사사무소,정철영,1,471,966,000,80.998,13 09,2018/03/29 17:37:34, ,
29,1058672502,주식회사 대성종합건축사사무소,이율구,1,472,208,000,81.011,14 04,2018/03/29 18:19:03, ,
30,4098119762,주식회사 이건종합건축사사무소 (株式會社 理建綜合建築士事務所),양상훈,1,473,265,547,81.069,01 14,2018/03/30 09:17:23, ,
31,4088142391,주식회사 목양종합건축사사무소,김경옥,1,473,270,000,81.070,12 01,2018/03/30 09:38:21, ,
32,2138148856,(주)천일건축엔지니어링종합건축사사무소,한규봉,1,473,384,000,81.076,04 09,2018/03/30 09:50:35, ,
33,2158137132,주식회사 한국건설관리공사,이명훈,1,473,555,000,81.085,06 09,2018/03/30 09:46:44, ,
