1,4158140163,(주)삼호환경,황광남,125,401,164,87.761,06 04,2018/03/29 08:22:15, ,
2,4088124559,(주)남부환경개발,고상기,125,627,970,87.920,14 10,2018/03/29 08:22:20, ,
3,4168103405,백진환경(자),유희찬,125,655,200,87.939,06 04,2018/03/27 11:30:27, ,
4,4158151850,주식회사 신환경,박영희,126,150,200,88.285,14 02,2018/03/29 07:21:46, ,
5,4118184418,(유)중앙환경,송화실,126,179,200,88.306,06 10,2018/03/29 09:44:17, ,
6,4128144724,금성환경개발(주),한승훈,126,268,000,88.368,11 10,2018/03/28 19:55:38, ,
7,4158103227,남경중공업 주식회사,최제필,126,452,650,88.497,12 05,2018/03/28 14:14:38, ,
8,4158127947,오광개발주식회사,김완석,126,454,000,88.498,07 15,2018/03/28 23:57:31, ,
9,4158116270,주식회사 금호환경,김현숙,126,456,000,88.499,12 02,2018/03/29 09:14:01, ,
10,4128143711,(주)도원,박래근,126,478,000,88.515,15 03,2018/03/29 09:39:45, ,
11,3078800817,현대환경산업개발 주식회사,김경태,126,507,500,88.536,05 04,2018/03/28 14:27:03, ,
12,4118190545,(유)그린환경,최지애,126,587,970,88.592,11 15,2018/03/29 09:49:55, ,
13,4098148549,(주)금성환경산업,방주환,126,649,490,88.635,13 09,2018/03/29 09:33:13, ,
14,4158119957,주식회사일등,안은경,126,699,300,88.670,08 15,2018/03/29 08:37:57, ,
15,4158156724,(주)대우환경,오안숙,126,794,000,88.736,04 12,2018/03/28 15:08:36, ,
16,4108146686,(유)장성이엔티,최성규,126,875,000,88.793,14 13,2018/03/29 08:17:21, ,
17,4148102448,(주)대원환경산업,이윤조,127,009,700,88.887,13 15,2018/03/28 18:40:01, ,
18,4158117769,자연환경(주),김대수,127,019,988,88.894,13 10,2018/03/29 08:35:23, ,
19,4168115217,호남산업(주),김상헌,127,035,470,88.905,08 02,2018/03/29 08:23:06, ,
20,4178129067,성산환경주식회사,임병권,127,064,680,88.925,09 12,2018/03/29 08:16:37, ,
21,4128113667,(유)금강환경,박종남,127,087,000,88.941,04 07,2018/03/29 08:35:28, ,
22,4108148699,주식회사 창주산업,임천홍,127,098,800,88.949,11 02,2018/03/28 09:48:29, ,
23,4118122576,(유)천하환경,정옥경,127,160,000,88.992,04 03,2018/03/28 14:52:17, ,
24,4128101900,(주)신아에이치에스,정현석,127,163,900,88.995,15 13,2018/03/26 10:55:47, ,
25,4158115984,(유)성주환경개발,김양석,127,227,000,89.039,07 03,2018/03/29 07:28:35, ,
25,4168114974,(주)일성산업,한선희,127,227,000,89.039,07 03,2018/03/29 08:53:24, ,
27,4098621244,주식회사 워렉스,임병욱,127,245,290,89.052,06 08,2018/03/29 08:49:23, ,
28,4118129749,(유)전남환경,이특영,127,260,000,89.062,10 15,2018/03/27 14:50:31, ,
29,5138119590,등대환경산업(주),김청희,127,275,366,89.073,10 14,2018/03/28 23:21:56, ,
30,4168139219,동남환경건설(주),임철모,127,287,896,89.082,14 03,2018/03/29 08:04:43, ,
31,4098171598,인원산업(주),최철원,127,325,000,89.108,11 06,2018/03/29 08:48:05, ,
32,4168143289,(주)한양자원개발,김영일,127,435,000,89.185,13 14,2018/03/28 18:13:28, ,
33,4178116112,(유)삼려환경,장정근,127,439,720,89.188,11 13,2018/03/28 09:04:52, ,
34,4128127502,현대이엔티 주식회사,김기범,127,462,000,89.204,02 11,2018/03/28 18:06:29, ,
35,4178114701,(주)그린환경건설,김대영,127,582,120,89.288,02 03,2018/03/27 16:11:18, ,
36,4118176621,(유)남도환경,오안석,127,627,280,89.319,03 04,2018/03/29 09:38:56, ,
37,4128115331,천지환경(주),최명순,127,629,000,89.320,09 06,2018/03/28 17:59:14, ,
38,4118113723,(유)남해환경,조화정,127,779,000,89.425,08 05,2018/03/27 15:46:41, ,
39,4108195756,(주)서해안산업환경,천미진,127,860,000,89.482,01 12,2018/03/29 07:19:09, ,
40,4158149392,(유)늘푸른환경,백혜숙,127,972,550,89.561,09 03,2018/03/28 08:40:34, ,
41,4118123745,(주)동양환경,오승재,128,104,100,89.653,14 05,2018/03/26 11:13:44, ,
42,4128123904,천일산업(주),황선주,128,107,500,89.655,12 11,2018/03/28 13:04:01, ,
43,4118136916,성화유한회사,허종균,128,233,300,89.743,04 03,2018/03/28 18:55:35, ,
44,4128123530,(주)남부지엔씨,이상탁,128,395,720,89.857,07 09,2018/03/29 09:06:10, ,
45,4118139820,유)서부환경,김현아,128,450,000,89.895,03 04,2018/03/27 17:45:13, ,
46,4168132934,(주)대일환경산업,김용호,128,593,462,89.995,14 07,2018/03/29 09:01:18, ,
47,6618800268,주식회사 보석산업,최준선,128,639,000,90.027,04 01,2018/03/29 08:30:51, ,
48,6968600561,유한회사 서부산업,조재은,128,725,500,90.088,13 03,2018/03/27 16:13:39, ,
49,4128115122,주식회사 하나환경,홍영민,128,790,000,90.133,04 13,2018/03/28 14:52:23, ,
50,4168148611,주식회사 토당,최성휴,129,769,000,90.818,11 07,2018/03/28 14:06:16, ,
