1,7238600714,주식회사 샘종합건축사사무소,김영수,7,907,890,90.010,01 05,2018/04/01 18:50:27, ,
2,1418136074,(주) 건축사사무소 고성탑,최진석,7,907,970,90.011,11 05,2018/03/29 17:52:32, ,
3,1183200210,계성건축사사무소,성용훈,7,912,620,90.064,11 06,2018/03/30 10:30:16, ,
4,1283481494,상상건축사사무소,이상철,7,915,451,90.096,04 10,2018/04/02 09:33:42, ,
5,8433400284,케이랩건축사사무소,김상호,7,943,010,90.409,03 11,2018/03/29 17:14:53, ,
6,8100700954,건축사사무소 오락실,임윤식,7,946,500,90.449,10 12,2018/03/28 14:03:07, ,
7,1288684277,주식회사 지엠엔지니어링건축사사무소,민기홍,7,953,050,90.524,12 06,2018/03/28 16:25:48, ,
8,2208843372,주식회사해밀이엔씨건축사사무소,조일황,7,953,600,90.530,06 11,2018/03/30 13:14:53, ,
9,7693300617,화랑종합건축사사무소,왕한성,7,960,880,90.613,11 01,2018/03/29 16:25:09, ,
10,1210813905,이우건축사사무소,이병국,7,969,900,90.716,09 11,2018/03/28 16:01:33, ,
11,1283974270,건축사사무소 정음,손석호,7,970,000,90.717,02 05,2018/03/30 15:24:43, ,
12,1282389563,태종합건축사사무소,유종구,7,972,090,90.740,13 15,2018/03/31 13:04:33, ,
13,1288714249,주식회사 건축그룹건축사사무소,조학선,7,974,472,90.768,03 01,2018/03/28 11:41:24, ,
14,5140424756,성문건축사사무소,조영학,7,977,310,90.800,09 06,2018/03/27 19:11:14, ,
15,1303118988,한호 건축사사무소,류한호,7,983,693,90.873,13 03,2018/04/02 07:59:51, ,
16,3990100417,유에이그룹건축사사무소,남태우,7,987,130,90.912,12 03,2018/04/02 08:41:13, ,
17,8170200362,프리즘건축사사무소,김선종,7,987,680,90.918,04 05,2018/03/30 12:13:51, ,
18,1283126340,건축사사무소혜담,곽종구,7,990,730,90.953,15 07,2018/03/29 11:40:35, ,
19,3308600375,주식회사아키포인트건축사사무소,전상윤,7,993,000,90.978,05 02,2018/03/27 20:20:37, ,
20,1280575255,삼익기술단건축사사무소,김형준,7,994,200,90.992,01 03,2018/03/28 09:09:37, ,
21,1280739175,이오건축사사무소,오주현,7,998,492,91.041,06 13,2018/04/02 09:16:36, ,
22,1071529511,건축사사무소 반,이시명,8,006,160,91.128,07 12,2018/03/30 20:28:00, ,
23,1130229705,인토건축사사무소,최석두,8,015,700,91.237,08 11,2018/03/29 17:25:38, ,
24,1288666094,주식회사 성은종합건축사사무소,정오조,8,019,950,91.285,14 10,2018/03/31 15:31:51, ,
25,1100435712,신명종합건축사사무소,신명식,8,031,000,91.411,05 04,2018/03/30 11:11:12, ,
26,1330351469,청솔건축사사무소,박명규,8,061,000,91.752,05 01,2018/03/29 11:24:57, ,
27,1288645181,(주)나우종합건축사사무소,최세호,8,074,926,91.911,07 13,2018/04/02 09:58:14, ,
28,5028128328,주식회사 한국건축사사무소 케이에이씨아이,남풍식,8,088,268,92.063,07 05,2018/03/28 17:01:25, ,
,1288155059,(주)조형건축사사무소,전태영,7,880,990,89.704,14 09,2018/04/02 09:33:25,낙찰하한선 미달,
,1290946839,동우건축사사무소,진동출,7,901,505,89.937,11 03,2018/03/30 17:47:45,낙찰하한선 미달,
